companyID|companyFullName|companyShortName|companySize|financeStage|industryField|positionID|positionName|jobNature|positionLables|city|education|salary|workYear|firstType|secondType|formatCreatedTime|scrapeTime|description
46796|杭州诺霖互动科技股份有限公司|小鸟推送|15-50人|成长型(A轮)|移动互联网,广告营销|2917097|爬虫工程师|全职|数据挖掘,Java,机器人,人工智能,算法|杭州|本科|10k-20k|1-3年|开发/测试/运维类|数据开发|10:41发布|20170417|[\n,岗位职责：,\n,1、参与爬虫系统的架构设计与开发；,\n,2、负责网页信息抽取、数据清洗等研发和优化工作；,\n,3、参与爬虫核心算法的策略优化研究，提升网页抓取的效率和质量。,\n,4、和团队内同事学习并跟进人工智能及其他深度学习相关技术在对话系统和聊天机器人方向的创新和进展。,\n,任职资格：,\n,1、工作认真细致踏实，学习能力强，以解决技术难题为乐趣，有想法，敢于挑战；,\n,2、熟悉linux平台开发，掌握Python/C++/Java三种编程语言中的至少一种；,\n,3、有网络爬虫、网页去重、网页信息抽取等相关经验者优先；,\n,4、熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；2年以上大规模网页爬虫开发经验,熟悉JS,ajax,网页消重；,\n\n]
110747|深图（厦门）科技有限公司|深图智服DEEPIR|15-50人|初创型(天使轮)|移动互联网,数据服务|2588185|爬虫开发工程师|全职|高级,爬虫|厦门|本科|6k-11k|不限|开发/测试/运维类|后端开发|11:37发布|20170417|[\n,岗位职责：,\n,1、负责爬虫的设计及开发，进行互联网相关信息的抓取和分析；,\n,2、负责网页信息抽取、清洗及分析；,\n,3、负责爬虫获取信息的管理；,\n,4、负责爬虫与其他系统系统的对接。,\n,\n,\n,岗位要求：,\n,1、1年以上工作经验，熟练掌握一门编程语言，如C++、python、Java；,\n,2、较丰富的web编程和前端工作经验，熟悉各类网站、网页、链接的结构及特点；,\n,3、熟悉常用网络协议，熟悉代理服务的搭建及使用；,\n,4、熟悉一种常用数据库，如MySql、MongoDB等；,\n,5、良好的沟通、协作能力，具有较好的执行力，拥有较强的责任感，有主动学习的意愿；,\n,6、有网络爬虫、分布式爬虫等相关开发经验者优先；,\n,7、对各类爬虫框架（如scrapy等）有过深入研究及实践者优先。,\n\n]
118031|成都柠檬时光科技有限公司|柠檬科技|150-500人|初创型(天使轮)|金融|1976997|爬虫工程师|全职|爬虫|成都|大专|10k-15k|3-5年|技术|后端开发|11:18发布|20170417|[\n,岗位职责：,\n,1.参与爬虫系统的架构设计与开发；,2.具有实际爬虫开发、内容提取工作经验2年以上；,3.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；,4.设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,5.能独立解决实际开发过程碰到的各类问题。,\n,\n,任职要求：,1.熟悉linux平台开发，3年以上Java、python或C/C++开发经验；,2.精通信息抓取和整合技术，从结构化的和非结构化的数据中获取信息；,3.熟悉Mysql，redis，mongdb三者至少之一，有过数据库调优和海量数据存储经验优先。,\n,\,\n]
56340|成都盛趣网络科技有限公司|盛趣网络|50-150人|成长型(不需要融资)|移动互联网,电子商务|2808474|爬虫工程师|全职|Java,爬虫|武汉|大专|5k-8k|1-3年|开发/测试/运维类|后端开发|10:35发布|20170417|[\n,工作内容：,\n,1、\参与爬虫系统的架构设计与开发；,\n,\,\n,2、具有实际爬虫开发、内容提取工作经验；,\n,\,\n,3、负责设计和开发网络爬虫系统，进行多平台信息的抓取和分析；,\n,\,\n,4、设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,\n,\,\n,5、能独立解决实际开发过程碰到的各类问题；,\n,岗位职责：,\n,1、Java基础知识扎实,对技术有执着的追求.,\n,\,\n,2、精通信息抓取和整合技术，从结构化的和非结构化的数据中获取信息；,\n,\,\n,3、熟悉mongdb，有过数据库调优和海量数据存储经验优先；,\n\n]
123723|深圳市佰仟金融服务有限公司|佰仟金融|2000人以上|初创型(未融资)|金融|2860500|爬虫工程师|全职|爬虫,Java,python|成都|本科|8k-15k|1-3年|开发/测试/运维类|数据开发|2017-04-12|20170417|[\n,岗位职责：,\1、设计/开发爬虫,\2、数据清洗,\3、常规维护\,\n,任职要求：,\n,\1、全日制本科以上学历（211、985优先考虑），1年以上Python开发经验,\n,\2、了解HTTP协议，掌握常用分析手段,\n,\3、熟悉xpath和正则表达式,\n,\4、熟悉scrapy框架,\n,\5、熟练使用MongoDB、mysql等,\n,\6、良好的编程习惯和职业素养,\n,\7、良好的问题分析和交流能力,\n,\8、良好的团队意识和合作经验,\n\n]
143587|杭州拓道互联网金融服务有限公司|拓道金服|500-2000人|成长型(A轮)|移动互联网,金融|2903910|高级开发工程师(爬虫方向)|全职|数据挖掘,Java,视频,算法,爬虫,python|杭州|本科|15k-25k|5-10年|开发/测试/运维类|数据开发|3天前发布|20170417|[\n,职位描述：,\n,1、负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；,\n,\n,2、设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,\n,\n,3、主导爬虫核心算法的设计和优化；,\n,\n,4、实现大规模文本、图像、视频数据的抓取及数据清洗工作,\n,\n,5、能独立解决实际开发过程碰到的各类问题；,\n,\n,\n,\n,岗位要求:,\n,1、5年以上工作经验，具有2年以上实际爬虫开发、内容提取工作经验；,\n,\n,2、精通信息抓取和整合技术，从结构化的和非结构化的数据中获取信息；,\n,\n,3、精通和使用java或Python或Golang，熟练使用mysql,redis,mongdb三者至少之一；,\n,\n,4、掌握多种解析工具Jsoup、Xpath、Beautifulsoup、htmlparser、正则，有Nutch，Heritrix，jsoup抓取经验或者分布式抓取经验者优先；\,\n,\n,5、熟练掌握网络编程与多线程编程，对TCP/IP/HTTP等协议了解比较深入,\n,\n,6、认真严谨，喜欢钻研，有责任心，良好的团队合作精神，积极上进，具备良好的学习能力,\n\n]
102530|重庆允升科技有限公司|允升科技|50-150人|成长型(A轮)|电子商务,企业服务|3007178|爬虫实习生|实习|爬虫,php,Java,web|重庆|硕士|1k-2k|不限|开发/测试/运维类|数据开发|10:19发布|20170417|[\n,工作职责：,\n,1、负责爬虫产品服务端开发及维护工作；,\n,2、验证和修正测试中发现的问题；,\n,3、根据开发过程中的体验对产品提出改进建议。,\n,\n,任职要求：,\n,1、计算机及相关专业,本科以上学历，扎实的编程功底,熟悉互联网产品和服务的开发过程；,2、熟悉Python/java/php等语言中的一种；,3、熟悉Mysql、Mongo、Redis等数据库中的一种；,4、学习或接触过Html、JavaScript、CSS等Web开发知识；,\n,5、热衷于新鲜技术，并有强大学习能力。,\n\n]
12195|广州酷旅旅行社有限公司|要出发|500-2000人|成熟型(D轮及以上)|电子商务,生活服务|1887919|爬虫开发工程师|全职|爬虫|广州|本科|15k-25k|3-5年|技术|高端技术职位|10:04发布|20170417|[\n,职责描述：,\n,1.\,负责电子商务网络爬虫的开发；,\n,2.\,网络爬虫架构设计、功能开发及优化；,\n,3.\,网页信息抽取等核心算法的研究和优化；,\n,4.\,高性能、分布式网络服务的开发；,\n,职位要求：,\n,1.\,本科及以上学历，精通,Web/html/javascript,，具有扎实的算法及数据结构功底，至少,2,年以上中大型,web,应用系统架构设计经验,\n,2.\,一年以上爬虫系统或者比价系统开发经验；,\n,3.\,熟悉,Lucene/Nutch/Heritrix/larbin/HtmlParser,等开源工具，熟练使用正则表达式；,\n,4.\,精通,Java/Php/Python,或,C#,，精通,OOP,、,UML,、设计模式能熟练使用,Rose,建模工具完成软件设计；,\n,5.\,具备信息检索、自然语言处理、,web,挖掘等搜索引擎相关知识，有从事网络爬虫、网页去重、网页信息抽取、任一种程序开发经验,\n,6.\,具有大数据挖掘、自然语言处理、信息检索、机器学习背景的优先；,\n,7.\,熟练使用,mysql,等常用的数据库系统，对数据库有较强的设计能力，同时对数据库连接池的使用，线程池技术等较为熟悉者优先考虑；,\n,8.\,熟悉,OO,分析和设计模式；,\n,9.\,具有电子商务，互联网背景者优先。,\n,\n\n]
3038|北京国双科技有限公司|Gridsum 国双|500-2000人|上市公司|数据服务|2875136|JAVA工程师（爬虫工程师）|全职|Java,爬虫,python|北京|本科|10k-20k|1-3年|开发/测试/运维类|后端开发|1天前发布|20170417|[\n,职责描述】,\n,1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；\,\n,2.负责网页信息抽取、数据清洗等研发和优化工作；,\n,\,\n,【职位要求】,\n,1.一年以上JAVA或者Python开发经验,\n,2.熟悉网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；,\n,3.了解多线程、多进程、网络通信编程相关知识，有反爬，分布式爬虫架构经验者优先；,\n,4.熟悉MySQL、Kafka、Hive、Spark等技术者优先,\n,5.对数据敏感，做过数据处理、ETL等相关工作者优先。,\n\n]
128065|深圳白骑士大数据有限公司|深圳白骑士大数据有限公司|15-50人|初创型(天使轮)|企业服务,金融|1791897|爬虫工程师|全职|爬虫,python|深圳|本科|10k-20k|3-5年|技术|后端开发|3天前发布|20170417|[\n,岗位职责：,\n,1.负责定向数据的采集与爬取、解析处理、入库及备份等数据日常工作；,\n,2.负责分析新的数据需求,评估数据采集难度，安排采集工作及时交付；,\n,3.负责非定向数据的清洗、整理、整合及合并等工作；,\n,4.负责数据中心的规划和管理工作。,\n,\n,任职要求：,\n,1.计算机相关专业本科以上学历，3年以上数据采集，爬虫相关工作经验。,\n,2.精通java或者python，熟悉一种以上主流的爬虫工具优先，如webmagic，nutch等。,\n,3.精通网页抓取原理及技术、正则表达式、xpath,能够从结构化的和非结构化的数据中获取信息；,\n,4.至少熟悉一种关系型数据库，如Mysql、Oracle、MSSQL等；,\n,5.良好的沟通能力和团队合作精神，有团队管理工作经验优先考虑。,\n,6.具备较强的责任心，创新意识，能接受持续交付的工作环境。,\n]
36162|北京知识印象科技有限公司|作业盒子|150-500人|成长型(B轮)|移动互联网,教育|1247954|爬虫工程师|全职|爬虫|北京|本科|15k-20k|1-3年|技术|后端开发|10:52发布|20170417|[\n,你想要的：,\n,一个周留存超过70%的产品,\n,————经过一年的努力和蛰伏，我们的产品在最近两个月激增百万用户，而这只是刚刚开始,\n,一群明白你意思，认同你想法的高IQ高EQ伙伴,\n,————我们有北大清华斯坦福毕业，BAT工作过的牛人,\n,一个改变世界的梦想,\n,————我们有改变中国教育的展望,\n,\n,你想做的：,\n,编写爬虫，抽取戒备森严的网页数据,\n,将数据处理为最有效的数据，自动化入库,\n,分布式采集技术实现大数据量抓取,\n,\n,我们都能提供,\n,\n,我们想要的：,\n,\n,爬虫er=python/php/ruby/perl/shell+mysql/redis/mongodb+html/css/js+xpath,\n,\\×（持续思考+沟通力+执行力）,\n,\n,是你么？来吧！,\n,\n\n]
151381|中诚信征信有限公司|中诚信征信|150-500人|成长型(不需要融资)|移动互联网,金融|2451971|爬虫实习生|实习|爬虫|北京|本科|3k-6k|不限|技术|后端开发|3天前发布|20170417|[\n,职位描述：,\n,1,、负责指定网站页面的抓取和提取处理；,\n,2,、参与爬虫核心算法的策略优化研究；,\\\\\\\\\\\\\\\\\\\\\\\\\\\\,\n,3,、参与爬虫系统的架构设计与开发。,\n,职位要求：,\n,1,、计算机相关专业本科及以上学历；,\n,2,、精通网页抓取原理及技术，从结构化和非机构化数据中获取信息；,\n,3,、熟悉HttpClient、HtmlParser、Jsoup中的一种或多种开源技术；,\n,4,、熟悉文本检索、中文分词相关技术，具备一定的数据挖掘能力；,\n,5,、精通抓包工具至少一种，以解决技术难题为乐趣，有想法，敢于挑战。,\n,\n,中诚信征信有限公司（简称“中诚信征信”）隶属于中国诚信集团。在企业征信、个人征信、信用风险管理、商业信息服务、市场调研咨询等领域，拥有10多年的丰富经验公司始终坚守中立、客观、公正的理念，秉持专业、诚信、严谨的操守，做市场认可的独立第三方征信机构。,\n,中诚信征信于2014年6月获得全国首批企业征信业务经营备案，并于2015年1月成为首批获准开展个人征信业务准备工作的独立第三方征信机构。,\n,作为第一批由央行批准开展个人征信准备工作的8家机构之一，我们在商业利益驱动以外，希望能通过市场化行为和生活化应用让更多的人更好的了解个人信用价值，促进我国社会化信用体系建设良性发展。,\n,\,\n,在标准征信业务中，中诚信征信在行业中具备领先优势，来自于我们对以下环节的高标准要求：,\n,采集——自有平台，网络爬虫、OPENAPI方式；我们的采集渠道多达上百个，包括电商、社交平台、运营商、工商等；,\n,存储——传统数据库、Hadoop数据大平台；,\n,挖掘——文本挖掘、情感语义分析、机器学习等；,\n,服务——信用分，信用报告，信用监控，大数据智慧服务等。,\n,\n,北京市东城区东四南大街礼士胡同54号,\n\n]
