zl_co_id|zl_co_name|zl_co_tags|zl_co_website|zl_co_type|zl_co_ee_size|zl_co_address|zl_co_desc|zl_update_time
[%%COMPANYNUMBERTEM_HTML%%]|北京东方广视科技股份有限公司|私营||私营|100-499人|| 公司成立于2002年9月，注册资金9600万元，是一家专业从事有线电视产品研发、生产、销售和服务的高新技术企业（生产基地在东莞）。公司以自主创新为根本，致力于为有线电视行业发展提供先进的整体解决方案与产品。根据发展需要，公司先后在深圳、成都、大连、上海等地注册了分/子公司或设有分支机构。 公司总部位于昌平区回龙观北京国际信息产业基地，拥有6000余平米的自建科研办公基地。目前企业资产总额超过2亿元。总部现有员工300余人，其中研发人员占一半以上，公司核心团队主要来自Motorola、Alcatel、Lucent、北京邮电大学、中国传媒大学等知名企业与院校，拥有深厚的通信领域背景和技术开发经验。凭借强大的研发实力，公司现已申请发明专利、软件著作权数十项，近几年先后承担了多个国家和北京市科技创新项目，双向机顶盒等产品先后被评国家重点新产品、北京自主创新产品。公司被认定为北京市专利试点单位、中关村国家创新百家试点企业等。 “技术先进、产品优质、服务高效，价格经济”使东方广视得到广大运营商的信任与青睐，获得了良好的销售业绩和高速的发展势头。现今东方广视有线电视产品已遍及全国二十余个省市自治 [查看全部] 区，客户涵盖国内200多个广电运营商，拥有200多万个终端用户。自2009年起，公司将以每年新增100万终端用户的速度递增；未来三年经济效益将以每年30%的速度递增。东方广视已成为广电行业中最具成长性的企业之一：2007年东方广视入选“德勤中国高科技、高成长50强”，2008年度入选“清科最具投资价值的中小企业50强”，2009年入选“福布斯中国最具发展潜力200强企业”。“立足广电，不断创新，勇于进取，客户共赢”，东方广视将一如既往地致力于为广电行业发展提供先进的技术和产品，为加速三网融合助力，打造广电行业一流的民族品牌。”为了加快发展进程，东方广视已于07年完成首轮私募融资，现阶段正在进行股份制改造，进一步完善公司治理，并计划于2010年底在创业板上市。企业文化企业使命： 以超高性价比的端到端全面解决方案，成为最领先的双向互动数字电视网络技术服务提供商和运营支持商。企业价值观： 专业高效、团队协作、客户伙伴、追求卓越企业发展策略：以东方广视（www.orientview.com）为平台，为客户提供全面有效的解决方案，成为企业发展的战略伙伴。地址：北京市昌平区回龙观镇国际信息产业基地立业路七号 东方广视大厦邮编：102206网址：http://www.orientview.com 地 址：北京市昌平区 具体位置 公交地铁 周边环境 周边职位 发送到手机 邮政编码：102206 联 系 人：人事部 电子邮箱： hr@orientview.com |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京高明科技|私营||私营|1-49人||网站设计软件开发网站运营网站设计软件开发网站运营网站设计软件开发网站运营网站设计软件开发网站运营网站设计软件开发网站运营|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京富斌盛世真空设备有限公司|私营||私营|50-99人||成都爱马汽车维修店是专业汽车维修机构。 征求汽车维修师傅合作 共同发展。熟悉汽车相关检测维修设备 常规保养维护 能判断汽车常见故障，熟练进行故障的维修处理 注重汽车的整体维修质量|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京飞新马二手城|私营||私营|1-49人||主要经营二手笔记本。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京高能筑博建筑设计有限公司|股份制||股份制|50-99人||一、概况： 1983 年成立，原名为北京高能建筑设计所， 2000 年改制后，由北京高能建筑设计所和北京市筑博建筑设计所联合组建而成，是中国科学院直属的股份制建筑设计公司，更名为北京高能筑博建筑设计有限公司。二、资质： 甲级（建筑工程及相应的工程咨询和装饰设计），证书编号： 011***-sj ； 2004 年通过 ISO9000 质量管理体系认证。三、人员： 公司拥有国家一级注册建筑师 11 人，国家一级注册结构师 8 人，国家二级注册建筑师4人及机电工程师等诸多专业的专家学者。四、业务范围： 规划设计、方案设计、景观设计、施工图设计；同时我公司是中国科学院基建项目初步设计审查单位之一，负责中国科学院系统全国范围内基建项目初设及概算审查；并在天津、昆明、济南等地设有分支机构.|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京丹朱棋艺教育咨询公司|私营||私营|50-99人||丹朱棋艺是全国最大的专业少儿围棋培训机构。一向致力于让每一个孩子通过学习围棋来促进各方面能力的成长。2012年，丹朱总部直营的教学点正式进入北京，2012年11月18日和12月18日，世纪城教学点和北苑K酷教学点相继开业，为周边的孩子提供真正专业而系统的少儿围棋教育。 丹朱棋艺的特色： 专业系统的教学体系——从启蒙班到段位班，我们全部实现了多媒体教学。根据孩子的年龄特点，一共有6张光盘并配套书面教材，循序渐进地开展以围棋为载体的教学活动。迅速激发孩子的学习兴趣，同时深挖围棋的教育功能，让孩子养成专注的好习惯，培养孩子们独立思考和解决问题的能力，锻炼孩子们的耐力和承受能力，尤其能够让孩子逐步建立起空间观念，有效提升逻辑推理能力和统计观念，为孩子入学乃至学好数学科目打下坚实基础。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京国培网信息管理咨询中心有限公司|股份制||股份制|100-499人|| 公司概况     北京国培网信息管理咨询中心有限公司（以下简称国培机构）致力于为投融资（小额信贷、担保、典当）领域人才、高级财务管理人员、中小企业管理人员、法律领域人才提供专业培训、管理咨询及信息服务，力争打造该领域培训咨询与信息服务的专业品牌。    国培机构凭借专业的师资、实用的课程和优质的教学服务，赢得了客户的肯定与赞誉，成为了值得信赖的培训服务提供商，在小额信贷、担保培训市场中的占有率位居第一，处于培训行业的领先地位。    获2009年度中国CFO最信赖的财务培训服务机构。    与世界银行学院、国家开发银行联合主办的公益性培训——微型金融师资培训班，为中国小额信贷行业培养了近千名优秀师资；该公益行为对行业人才培养作出了贡献并得到了小额信贷行业人士的普遍好评。    与中国人民银行研究生部联合举办的中国小额信贷机构联席会高峰论坛首度在国内推出了《中国小额信贷机构竞争力发展报告》，开启了中国小额贷款公司竞争力100强、中国小额信贷年度人物、中国小额信贷最佳创新贡献奖、中国小额信贷最具发展潜力奖、中国小额信贷最佳社会责任奖等奖项评选的先河。公司文化 [查看全部]      公司宗旨：为客户成长提供卓越的智力支撑    公司愿景：成为中国投融资和高端财务培训咨询领域的领军企业！    经营理念：专心（于目标领域）、专注（于目标客户）、专业（于产品与服务）     运营理念：创新化研发、规范化操作、精细化服务    管理理念：责任到位、目标明确、协同有效    工作理念：责任、执行、团队    人才理念：重德、适任、酬绩    客户理念：透析客户本源需求，奉献客户超值服务 |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京个人网站制作有限公司|私营||私营|1-49人||北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司北京个人网站制作有限公司|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京贯鲸昌商贸有限责任公司|股份制||股份制|50-99人||公司主要经营水暖产品，锅炉（燃煤、燃油、燃气、电锅炉等）。暖气片（铸铁、钢制、铜铝、等）。阀门（铸钢、铸铁、铜等）。管道（铸铁、PPR\PE等)|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京海川经贸有限公司|私营||私营|1-49人||一家经营了十多年的民营企业，企业以物业经营与管理为主业。 北京玉公海川经贸有限公司位于建国门外永安里中街25号海川大厦。 |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京汉唐盛煜文化传媒公司|股份制||股份制|1-49人||公司处于高速发展期，希望对工作充满热情，有良好的团队精神的新成员加入；|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京海天众意整合营销顾问股份有限公司|私营||私营|100-499人||是一家以创意为先导，以策划为基础，以执行为根本，秉承“诚信做人，精细做事”理念，在实践中不断总结和完善互动整合营销服务模式、专业化运作品牌项目的营销顾问公司。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京韩通联合科贸有限公司|私营||私营|1-49人||业务：网络/开发/服务/贸易/网站运营 每个员工提供施展自己才华的平台，尽情发挥！ |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京浩沙健身中心|股份制||股份制|100-499人||北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心，北京浩沙健身中心|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京航空航天大学出版社有限公司|国有||国有|50-99人|| 北京航空航天大学出版社成立于1985年，现隶属于工信部主管。是一家以出版科技与教育图书为主，多学科、综合性的中央级出版社，是全国首批36家具有电子出版物出版权的出版社之一。曾被国家教委高教司评为“全国教材管理先进集体”，被国家教委表彰为“先进高校出版社”，连续多年被新闻出版总署评为“全国良好出版社”。有百余种图书获得具有政府行为的省部级以上的奖励。近年来，同美国、英国、日本、韩国、台湾、香港等国家和地区开展了广泛的版权贸易，并在全国范围内拥有业界唯一的《单片机与嵌入式系统应用》杂志社。 我社是全国高校出版社中首批进行全民所有制转制为法人独资有限公司的出版单位，初步建立了现代企业制度，形成了有效的运行机制，为实现出版社又好又快的发展奠定了基础。 北航出版社以“为教育科研和人才培养服务、为科教兴国战略服务、传播知识繁荣学术”作为办社宗旨，坚持“立足本校，面向全国，服务社会”的办社方针，坚持为航空航天事业和国防科学技术发展服务，始终保持良好声誉，取得了较好的社会效益和经济效益。我社以高水平学术专著、理工类本科生教材、研究生教材和高职、培训教材为主要出版方向，形成了一定品牌特色和资源优势 [查看全部] ，并在此基础上开创适应不同市场需求的多元化出版方向。新拓展的人文社科板块虽近年起步，但具有较强的发展势头和发展前景。面向未来，北航出版社将继续坚持树立科学发展观，走“专、精、特、新”，逐步做强壮大的发展道路，努力实现特色突出、效益良好、机制灵活的国内一流大学出版社的发展目标。 网 址：http://www.buaapress.com.cn 地 址：北京市海淀区学院路37号（100191） |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京好运到海岸物流有限公司|私营||私营|1-49人||我公司主要从事航空、公路、铁路货物的运输；和制做木包装（包含出口货物）；客户主要为企业、事业单位及医药单位|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京和平文烨花店|私营||私营|1-49人||本店经营销售鲜花，盆花，花土花肥，绢花，大叶绿植。婚庆服务等。本店保证鲜花新鲜，另外价格绝对公道。保证鲜花能够及时迅速的送到客户的手中；我们有良好的信誉保证，。。。。|'20170602'
